what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340027606992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340027607152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340027607304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340027607456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340027607608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340027607776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340027607969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340027609015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340027623582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340027624439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340027625207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340027627509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340027637392
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340027644968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027660381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028882321
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340028884456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028979332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340029782592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340029969274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340030155396
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1340030156921
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1340030159968
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340030163066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340030179854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340030193757
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340030196103
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340030211327
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1340030215232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340030216900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340030217126
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1340030221368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340030224875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340030225123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340030248332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340030337355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340030373484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340030377663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340030398034
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1340030405073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340030407762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340030408001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340030430339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340030555483
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1340030563738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340030564517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340030584547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340030590923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340030606323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340030608605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340030655811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340030665579
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340030669055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340030695449
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1340030722811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340030739537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340030742581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340030746885
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340030780442
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340030784228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340030791186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340030820189
activated,view,com.android.ide.eclipse.ddms,17.0.0.v201203161636-291853,"com.android.ide.eclipse.ddms.views.LogCatView",1340030822701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340030849868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340030853642
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340030864858
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1340030864978
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340030864993
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1340031007380
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340031011239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340031014541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340031075816
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340031098513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340031106368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340031148391
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340031151023
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340031154654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340031177409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340031214000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340031282179
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340031293568
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340031295533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340031301678
